,title,link,id,stars,score,date
206,Ticket to Ride: Nordic Countries (NL),https://www.youtube.com/watch?v=iWG67sv6NXw,iWG67sv6NXw,,8.0,2021-06-28
207,King Fridge (NL),https://www.youtube.com/watch?v=NfQ-f8W3wfY,NfQ-f8W3wfY,,8.0,2021-06-25
208,Zombie Kidz Evolution (NL) - Spellenzolder Welpjes,https://www.youtube.com/watch?v=iECl1LiA9bA,iECl1LiA9bA,,8.0,2021-06-20
209,Chronicles of Crime: 1400 (NL),https://www.youtube.com/watch?v=fdStt0MhrZM,fdStt0MhrZM,,8.0,2021-06-16
210,Ticket to Ride: Europa - 15th Anniversary Edition (NL),https://www.youtube.com/watch?v=1vQyhCFgZ4c,1vQyhCFgZ4c,,8.0,2021-06-07
211,City Goose: City Code Nijmegen,https://www.youtube.com/watch?v=fk9Z6UOK8ik,fk9Z6UOK8ik,,8.0,2021-06-07
212,The Witcher Old World NL,https://www.youtube.com/watch?v=GTRfxN5Wjns,GTRfxN5Wjns,,8.0,2021-05-29
213,De Verdwenen Ruines van Arnak (NL),https://www.youtube.com/watch?v=rjR0vMYmAYc,rjR0vMYmAYc,,8.0,2021-05-24
214,Trek 12 (NL),https://www.youtube.com/watch?v=4vNWdI75Sag,4vNWdI75Sag,,8.0,2021-05-22
215,Caylus 1303 (NL),https://www.youtube.com/watch?v=kg6BTxZAGM0,kg6BTxZAGM0,,8.0,2021-05-15
216,Blitzkrieg! World War Two in 20 Minutes (NL),https://www.youtube.com/watch?v=fdXhekK7HxE,fdXhekK7HxE,,8.0,2021-05-12
217,Dice Throne: Ninja vs Treant & WINACTIE!!!,https://www.youtube.com/watch?v=5TdGWp5kdsQ,5TdGWp5kdsQ,,8.0,2021-05-12
218,Somewhere under the Rainbow (NL),https://www.youtube.com/watch?v=A1PPey1frgM,A1PPey1frgM,,8.0,2021-05-10
219,Renature (NL),https://www.youtube.com/watch?v=Rmf30ktys7E,Rmf30ktys7E,,8.0,2021-04-30
220,Elerion (NL),https://www.youtube.com/watch?v=1OrrRwfJMkI,1OrrRwfJMkI,,8.0,2021-04-30
221,Chai: Tea for 2 - Playthrough (NL),https://www.youtube.com/watch?v=1uHGe9dY1hA,1uHGe9dY1hA,,8.0,2021-04-29
222,6th Sense (NL),https://www.youtube.com/watch?v=5e7ZsuY2-Fo,5e7ZsuY2-Fo,,8.0,2021-04-23
223,Shadow of the Obelisk (NL),https://www.youtube.com/watch?v=8wKuBjk4zjQ,8wKuBjk4zjQ,,8.0,2021-04-14
224,Calico (NL),https://www.youtube.com/watch?v=Zfze15YcGYU,Zfze15YcGYU,,8.0,2021-04-13
225,"Top 5 ""Favoriete 999 Games"" met Karina",https://www.youtube.com/watch?v=pLunYpOyAa0,pLunYpOyAa0,,8.0,2021-04-06
226,Through the Ages: New Leaders and Wonders (NL),https://www.youtube.com/watch?v=8YhakXU9l8o,8YhakXU9l8o,,8.0,2021-04-01
227,Wingspan: Uitbreiding Oceanië (NL),https://www.youtube.com/watch?v=KxRBgGKbyS0,KxRBgGKbyS0,,8.0,2021-04-01
228,Oriflamme (NL),https://www.youtube.com/watch?v=lDtkH-BSaiA,lDtkH-BSaiA,,8.0,2021-03-29
229,Clever tot de 3e Macht (NL),https://www.youtube.com/watch?v=wohK9md9jUU,wohK9md9jUU,,8.0,2021-03-28
230,Dobbeltime (NL),https://www.youtube.com/watch?v=f_c_CnfJl74,f_c_CnfJl74,,8.0,2021-02-28
231,Valda: Rise of the Giants NL,https://www.youtube.com/watch?v=wVwwz1AhTg4,wVwwz1AhTg4,,8.0,2021-02-27
232,Etherfields (NL),https://www.youtube.com/watch?v=XiArG3ToyMU,XiArG3ToyMU,,8.0,2021-02-14
233,Crimson Company (NL),https://www.youtube.com/watch?v=gV_G3YDC2lE,gV_G3YDC2lE,,8.0,2021-02-13
234,Breukosaurus Rex (NL) - Spellenzolder Welpjes,https://www.youtube.com/watch?v=Rh3wOngLA5k,Rh3wOngLA5k,,8.0,2021-02-06
235,Carcassonne 20 jaar Jubileum Editie,https://www.youtube.com/watch?v=tB6UxUS_Xxc,tB6UxUS_Xxc,,8.0,2021-02-06
236,Aliens: Another Glorious Day in the Corps (NL),https://www.youtube.com/watch?v=gtK22FvmA7Y,gtK22FvmA7Y,,8.0,2021-02-05
237,7 Wonders Duel: Agora (NL),https://www.youtube.com/watch?v=zTRJBjG9Dko,zTRJBjG9Dko,,8.0,2021-01-31
238,Maracaibo (NL),https://www.youtube.com/watch?v=MqXW4IqFP9k,MqXW4IqFP9k,,8.0,2021-01-13
239,Jullie spelen Monopoly verkeerd!,https://www.youtube.com/watch?v=f_NC6wj-ljc,f_NC6wj-ljc,,8.0,2021-01-04
240,Meester 1883 (NL),https://www.youtube.com/watch?v=QSOxOyWOlQs,QSOxOyWOlQs,,8.0,2021-01-02
241,De Dwergen van Nidavellir (NL),https://www.youtube.com/watch?v=9ji-9kn0p6s,9ji-9kn0p6s,,8.0,2021-01-02
242,The King's Dilemma (NL),https://www.youtube.com/watch?v=M4aCrpRUjdQ,M4aCrpRUjdQ,,8.0,2020-12-31
243,A Tale of Pirates (NL),https://www.youtube.com/watch?v=HwcGz1TO99Y,HwcGz1TO99Y,,8.0,2020-12-26
244,Samoa (NL),https://www.youtube.com/watch?v=EsPXQvjgCq0,EsPXQvjgCq0,,8.0,2020-12-20
245,Small World of Warcraft (NL),https://www.youtube.com/watch?v=DnFMe5QwPfg,DnFMe5QwPfg,,8.0,2020-12-20
246,Paleo (NL),https://www.youtube.com/watch?v=Tz5kGuZmbIU,Tz5kGuZmbIU,,8.0,2020-12-20
247,Detective: Season One (NL),https://www.youtube.com/watch?v=UQtu6I2k1Zg,UQtu6I2k1Zg,,8.0,2020-12-19
248,Dale of Merchants 3 (NL),https://www.youtube.com/watch?v=GGbc605umAg,GGbc605umAg,,8.0,2020-12-16
249,Special - Uitleg van Kickstarter.com,https://www.youtube.com/watch?v=rWT-IJzZpho,rWT-IJzZpho,,8.0,2020-12-05
250,Nox speelt... De Zoektocht naar El Dorado,https://www.youtube.com/watch?v=Okd1KZPKSCg,Okd1KZPKSCg,,8.0,2020-12-05
251,Ta-Ke (NL),https://www.youtube.com/watch?v=7tLva4rb_7k,7tLva4rb_7k,,8.0,2020-11-23
252,Bargain Quest (NL),https://www.youtube.com/watch?v=9lRUr-WEAR0,9lRUr-WEAR0,,8.0,2020-11-15
253,Rossio (NL),https://www.youtube.com/watch?v=N5AhaM0q7p8,N5AhaM0q7p8,,8.0,2020-10-25
254,Dominion: Avonturen (NL),https://www.youtube.com/watch?v=0Um_6kJvja4,0Um_6kJvja4,,8.0,2020-10-23
255,De Nederlandse Spellenprijs: Experts Nominatie 2020 - Architecten van het Westelijk Koninkrijk,https://www.youtube.com/watch?v=gaxoy0AW6gE,gaxoy0AW6gE,,8.0,2020-10-16
256,De Nederlandse Spellenprijs: Kenners Nominatie 2020 - De Taveernen van de Oude Stad,https://www.youtube.com/watch?v=9Q33lpnHtzc,9Q33lpnHtzc,,8.0,2020-10-16
257,De Nederlandse Spellenprijs: Kenners Nominatie 2020 - Tiny Towns,https://www.youtube.com/watch?v=8BUQJprcga0,8BUQJprcga0,,8.0,2020-10-16
258,The Warp (NL),https://www.youtube.com/watch?v=DdhLeY8j5Cs,DdhLeY8j5Cs,,8.0,2020-09-28
259,The Isle of Cats (NL),https://www.youtube.com/watch?v=2uadTl7EiPs,2uadTl7EiPs,,8.0,2020-09-28
260,Drakenstad (NL),https://www.youtube.com/watch?v=7yhhlM69R6M,7yhhlM69R6M,,8.0,2020-09-24
261,Chai (NL),https://www.youtube.com/watch?v=gqnl4J_ItHY,gqnl4J_ItHY,,8.0,2020-09-09
262,Newton (NL),https://www.youtube.com/watch?v=76K3yH0D1EM,76K3yH0D1EM,,8.0,2020-09-09
263,Azul: Zomerpaviljoen (NL),https://www.youtube.com/watch?v=Q5_0Vydh0uU,Q5_0Vydh0uU,,8.0,2020-08-27
264,Pappy Winchester (NL),https://www.youtube.com/watch?v=zQQYaXzPoGg,zQQYaXzPoGg,,8.0,2020-08-26
265,e-Raptor Special: Tainted Grail UV Insert,https://www.youtube.com/watch?v=uouFFZyvM-M,uouFFZyvM-M,,8.0,2020-08-26
266,1000 Bommen & Granaten (NL),https://www.youtube.com/watch?v=03zkyqandBo,03zkyqandBo,,8.0,2020-08-24
267,Parijs: De Lichtstad (NL),https://www.youtube.com/watch?v=kEQS5Rg9hKY,kEQS5Rg9hKY,,8.0,2020-08-18
268,CityGoose: Dossier Flikken Utrecht,https://www.youtube.com/watch?v=5wg0vKd-CVM,5wg0vKd-CVM,,8.0,2020-08-16
269,Burning Suns NL,https://www.youtube.com/watch?v=Gc49XjO-4U8,Gc49XjO-4U8,,8.0,2020-08-07
270,Kingdomino Duel (NL),https://www.youtube.com/watch?v=6gAdGo6R3AY,6gAdGo6R3AY,,8.0,2020-08-03
271,Cthulhu: Death may Die (NL),https://www.youtube.com/watch?v=ULdq4zZe4qw,ULdq4zZe4qw,,8.0,2020-07-31
272,Aeon's End Legacy (NL),https://www.youtube.com/watch?v=-shqJ9MRJ2A,-shqJ9MRJ2A,,8.0,2020-07-22
273,Terra Mystica: Scheepvaart en Handel (NL),https://www.youtube.com/watch?v=9YbQPl6aNAM,9YbQPl6aNAM,,8.0,2020-07-13
274,Zona: The Secret of Chernobyl (NL),https://www.youtube.com/watch?v=p5U67XN6Euc,p5U67XN6Euc,,8.0,2020-07-06
275,Tapestry (NL),https://www.youtube.com/watch?v=bYZ-i1F2Iks,bYZ-i1F2Iks,,8.0,2020-07-01
276,Calavera (NL),https://www.youtube.com/watch?v=31bPoP87JOE,31bPoP87JOE,,8.0,2020-06-29
277,Brass: Birmingham (NL),https://www.youtube.com/watch?v=9vn1b_WrEfg,9vn1b_WrEfg,,8.0,2020-06-15
278,Watergate (NL),https://www.youtube.com/watch?v=kyo18jYahBw,kyo18jYahBw,,8.0,2020-06-07
279,A Feast for Odin: The Norwegians (NL),https://www.youtube.com/watch?v=24eXdRYHcg8,24eXdRYHcg8,,8.0,2020-06-07
280,Crystal Palace (NL),https://www.youtube.com/watch?v=9P_pwzEwBP4,9P_pwzEwBP4,,8.0,2020-06-02
281,Rune Stones: Nocturnal Creatures (NL),https://www.youtube.com/watch?v=7XVmicQ7Xbk,7XVmicQ7Xbk,,8.0,2020-06-02
282,Architecten van het Westelijk Koninkrijk (NL),https://www.youtube.com/watch?v=IpoDP_4p0v4,IpoDP_4p0v4,,8.0,2020-05-24
283,Jaws (NL),https://www.youtube.com/watch?v=ooRCMTHk8eU,ooRCMTHk8eU,,8.0,2020-05-24
284,"Special - e- raptor ""De Raptor Dice Tower""",https://www.youtube.com/watch?v=U_lSbY0Lwuc,U_lSbY0Lwuc,,8.0,2020-05-24
285,Graaf je Vrij / Dig your way Out (NL),https://www.youtube.com/watch?v=2-RN9eiD65E,2-RN9eiD65E,,8.0,2020-05-12
286,Glasgow (NL),https://www.youtube.com/watch?v=IUFNlHFFg5Q,IUFNlHFFg5Q,,8.0,2020-05-11
287,Mansions of Madness: 2nd Edition (NL),https://www.youtube.com/watch?v=Wq_I6eRO4GY,Wq_I6eRO4GY,,8.0,2020-05-08
288,Special: Print and Play spellen,https://www.youtube.com/watch?v=ohgr0tkYFTo,ohgr0tkYFTo,,8.0,2020-05-05
289,Catan: Kosmonauten (NL),https://www.youtube.com/watch?v=BUK251YSMsk,BUK251YSMsk,,8.0,2020-04-29
290,Last Friday (NL),https://www.youtube.com/watch?v=FqBT1DfynvU,FqBT1DfynvU,,8.0,2020-04-24
291,Adventures in Neverland (NL),https://www.youtube.com/watch?v=VAzwtrIwPVc,VAzwtrIwPVc,,8.0,2020-04-24
292,Machi Koro Legacy (NL),https://www.youtube.com/watch?v=YNuk6ig4890,YNuk6ig4890,,8.0,2020-04-19
293,Prêt-à-Porter (NL),https://www.youtube.com/watch?v=k8FUMCieFnk,k8FUMCieFnk,,8.0,2020-04-18
294,Steamopolis (NL),https://www.youtube.com/watch?v=RLgNXJ1HNng,RLgNXJ1HNng,,8.0,2020-04-18
295,Nox' Spellenzolder Top 50 Aller Tijden - Deel 3 (30 t/m 21),https://www.youtube.com/watch?v=ZphNlyUC7WY,ZphNlyUC7WY,4.0,8.0,2020-04-13
296,Carnival of Monsters (NL),https://www.youtube.com/watch?v=CIFidKdb47o,CIFidKdb47o,,8.0,2020-04-13
297,Detective Club (NL),https://www.youtube.com/watch?v=GvX6aGfvF4M,GvX6aGfvF4M,,8.0,2020-04-11
298,The Lost Expedition (NL),https://www.youtube.com/watch?v=-QALSMbpWik,-QALSMbpWik,,8.0,2020-04-11
299,UBoot: The Board Game (NL),https://www.youtube.com/watch?v=0wymLwitlXU,0wymLwitlXU,,8.0,2020-04-10
300,Terramara (NL),https://www.youtube.com/watch?v=WR_sDMwPYH8,WR_sDMwPYH8,,8.0,2020-04-01
301,Imperial Settlers: Roll & Write (NL),https://www.youtube.com/watch?v=w2N1ynHjTFI,w2N1ynHjTFI,,8.0,2020-03-29
302,Chicago 1875: City of the Big Shoulders (NL),https://www.youtube.com/watch?v=ZYZXI1miw0E,ZYZXI1miw0E,5.0,8.0,2020-03-28
303,Sushi Roll (NL),https://www.youtube.com/watch?v=xxtBhuszmck,xxtBhuszmck,,8.0,2020-03-22
304,Targi: De Uitbreiding (NL),https://www.youtube.com/watch?v=uHqUx72ffD8,uHqUx72ffD8,,8.0,2020-03-21
305,Chronicles of Crime: Noir (NL),https://www.youtube.com/watch?v=oOGUoRc97l4,oOGUoRc97l4,,8.0,2020-03-21
306,Robinson Crusoe: Mystery Tales (NL),https://www.youtube.com/watch?v=FYRV_swSCx0,FYRV_swSCx0,,8.0,2020-03-15
307,Untamed: Feral Factions (NL),https://www.youtube.com/watch?v=QRE7UxZvu6o,QRE7UxZvu6o,,8.0,2020-03-14
308,Point Salad (NL),https://www.youtube.com/watch?v=hS08tkKqaVw,hS08tkKqaVw,,8.0,2020-03-14
309,Mission: Red Planet (NL),https://www.youtube.com/watch?v=x3RmUtj5YIE,x3RmUtj5YIE,,8.0,2020-03-11
310,Curators (NL),https://www.youtube.com/watch?v=GhjfeqWaeCw,GhjfeqWaeCw,,8.0,2020-02-26
311,Heroes of Tenefyr: The Second Curse (NL),https://www.youtube.com/watch?v=LEOds0mDGKE,LEOds0mDGKE,,8.0,2020-02-25
312,Spicy (NL),https://www.youtube.com/watch?v=Z1520Fq14OM,Z1520Fq14OM,,8.0,2020-02-12
313,Marco Polo II: Op bevel van de Khan (NL),https://www.youtube.com/watch?v=HMIPfbPPErU,HMIPfbPPErU,,8.0,2020-02-09
314,Champions of Hara (NL),https://www.youtube.com/watch?v=Hscu7qf-tT0,Hscu7qf-tT0,4.0,8.0,2020-02-09
315,Cahoots (NL),https://www.youtube.com/watch?v=NySq5qsh218,NySq5qsh218,,8.0,2020-02-09
316,Rovers van de Noordzee: Helden uit het Noorden (NL),https://www.youtube.com/watch?v=bbr5_K6fTqg,bbr5_K6fTqg,,8.0,2020-02-06
317,Old Masters (NL),https://www.youtube.com/watch?v=mnDk0xHn_dE,mnDk0xHn_dE,,8.0,2020-01-22
318,Obscurio (NL),https://www.youtube.com/watch?v=70J7I5zwOv4,70J7I5zwOv4,,8.0,2020-01-04
319,Crown of Emara (NL),https://www.youtube.com/watch?v=q6dTzH8nXX4,q6dTzH8nXX4,,8.0,2019-12-31
320,Claim: Reinforcements (NL),https://www.youtube.com/watch?v=0VMzOeNJq1o,0VMzOeNJq1o,,8.0,2019-12-30
321,Last Bastion (NL),https://www.youtube.com/watch?v=AKian6ch_sM,AKian6ch_sM,,8.0,2019-12-26
322,Otys (NL),https://www.youtube.com/watch?v=QXk1CaDo4Uc,QXk1CaDo4Uc,,8.0,2019-12-16
323,World of Draghan: Guitige Ouwe Draakjes (NL),https://www.youtube.com/watch?v=nVYzHIxsSTg,nVYzHIxsSTg,,8.0,2019-12-14
324,Vegas Slot Machine 1973 (NL),https://www.youtube.com/watch?v=MchhkKvjvP4,MchhkKvjvP4,,8.0,2019-12-12
325,Dice Settlers (NL),https://www.youtube.com/watch?v=vcVJn3LE5Ug,vcVJn3LE5Ug,,8.0,2019-12-08
326,De Legenden van Andor: Donkere Helden (NL),https://www.youtube.com/watch?v=diMCoiFfoPU,diMCoiFfoPU,,8.0,2019-12-07
327,Dobbel Zo Clever (NL),https://www.youtube.com/watch?v=loBTn8FkawI,loBTn8FkawI,,8.0,2019-12-04
328,Maya (NL),https://www.youtube.com/watch?v=Vymp0XnTCpk,Vymp0XnTCpk,,8.0,2019-11-18
329,Kahuna (NL),https://www.youtube.com/watch?v=N6fuYUzrhmM,N6fuYUzrhmM,,8.0,2019-11-05
330,Bad Bones (NL),https://www.youtube.com/watch?v=_zvxTlNKK3U,_zvxTlNKK3U,,8.0,2019-11-03
331,Alone (NL),https://www.youtube.com/watch?v=kU_h_d41Jsc,kU_h_d41Jsc,,8.0,2019-11-01
332,Box of Holding (NL),https://www.youtube.com/watch?v=Kn75Rw0mv1M,Kn75Rw0mv1M,,8.0,2019-10-24
333,De Schatzoekers Van De Kuala Archipel (NL),https://www.youtube.com/watch?v=fqhdZywGqoY,fqhdZywGqoY,,8.0,2019-09-23
334,Mandala (NL),https://www.youtube.com/watch?v=FdD4Vh-MwlU,FdD4Vh-MwlU,,8.0,2019-09-13
335,Circle the Wagons (NL),https://www.youtube.com/watch?v=NKyUTL74Wn4,NKyUTL74Wn4,,8.0,2019-09-10
336,Zoocracy (NL),https://www.youtube.com/watch?v=oV4sRh_7eAY,oV4sRh_7eAY,,8.0,2019-09-04
337,De Weerwolven van Wakkerdam: Alle Karakters (NL),https://www.youtube.com/watch?v=AjMsrWGKPGI,AjMsrWGKPGI,,8.0,2019-08-29
338,Het Duel II - Ronde 2: Roll Player (NL),https://www.youtube.com/watch?v=it6ArSt-DKE,it6ArSt-DKE,,8.0,2019-08-29
339,Teotihuacan: Stad der Goden (NL),https://www.youtube.com/watch?v=TAA-k4XDNQ4,TAA-k4XDNQ4,,8.0,2019-08-24
340,Bunny Kingdom In the Sky (NL),https://www.youtube.com/watch?v=IsxvxQ2Km_8,IsxvxQ2Km_8,,8.0,2019-08-18
341,Coimbra (NL),https://www.youtube.com/watch?v=PCpA4j7rc9I,PCpA4j7rc9I,,8.0,2019-08-09
342,Red Peak (NL),https://www.youtube.com/watch?v=RbRv1J1bWbQ,RbRv1J1bWbQ,,8.0,2019-08-09
343,Kero (NL),https://www.youtube.com/watch?v=RtcbDEnoNgw,RtcbDEnoNgw,,8.0,2019-08-08
344,Ohanami (NL),https://www.youtube.com/watch?v=gLUoh4fNxSQ,gLUoh4fNxSQ,,8.0,2019-08-05
345,Lost Cities: Het Bordspel (NL),https://www.youtube.com/watch?v=Q4TcOUo7bWk,Q4TcOUo7bWk,,8.0,2019-07-26
346,Schotten Totten (NL),https://www.youtube.com/watch?v=ROxGiRQKVNY,ROxGiRQKVNY,,8.0,2019-07-09
347,Azul: De Ramen van Sintra (NL),https://www.youtube.com/watch?v=ylau70w-4WM,ylau70w-4WM,,8.0,2019-07-08
348,Heroes of Terrinoth (NL),https://www.youtube.com/watch?v=JAVBjDG_zt8,JAVBjDG_zt8,,8.0,2019-07-05
349,Scarabya (NL),https://www.youtube.com/watch?v=rdJYAQtPmyk,rdJYAQtPmyk,,8.0,2019-07-04
350,Spellenbeurs Hasselt 2019 Interview: Carnavalo,https://www.youtube.com/watch?v=l1aApriP0ZQ,l1aApriP0ZQ,,8.0,2019-07-03
351,Blue Lagoon (NL),https://www.youtube.com/watch?v=D0ELrOxVqzA,D0ELrOxVqzA,,8.0,2019-06-28
352,Adventure Games: Het Gevang & Monochrome Inc. (NL),https://www.youtube.com/watch?v=hImpp9MV9iI,hImpp9MV9iI,5.0,8.0,2019-06-11
353,Het Jachtseizoen (NL),https://www.youtube.com/watch?v=4uuuuFdHfec,4uuuuFdHfec,,8.0,2019-06-11
354,Free Market (NL),https://www.youtube.com/watch?v=z0HhIc_lHec,z0HhIc_lHec,,8.0,2019-06-08
355,BARPIG: After Hours (NL),https://www.youtube.com/watch?v=CDdk6IZhVyU,CDdk6IZhVyU,,8.0,2019-05-31
356,Nyctophobia (NL),https://www.youtube.com/watch?v=SL0bPwvCtkg,SL0bPwvCtkg,,8.0,2019-05-24
357,Spellenbeurs Hasselt 2019 Interview: Game Brewer,https://www.youtube.com/watch?v=CJHAKt9mn4Y,CJHAKt9mn4Y,,8.0,2019-05-03
358,Imhotep: Een Nieuwe Dynastie (NL),https://www.youtube.com/watch?v=S7r8Baa2pFg,S7r8Baa2pFg,,8.0,2019-04-28
359,Game of Thrones 2nd Edition - Mother of Dragons (NL),https://www.youtube.com/watch?v=0cnHDatkHO0,0cnHDatkHO0,,8.0,2019-04-15
360,Zuiderspel 2019 Interview: Sunny games,https://www.youtube.com/watch?v=pSHl0TmkClA,pSHl0TmkClA,,8.0,2019-03-28
361,Dominion: Hijs de Zeilen (NL),https://www.youtube.com/watch?v=dSAdhod8gEA,dSAdhod8gEA,,8.0,2019-03-11
362,Dice of Crowns (NL),https://www.youtube.com/watch?v=5p0qZGtX0aI,5p0qZGtX0aI,,8.0,2019-03-11
363,Titans (NL),https://www.youtube.com/watch?v=YsD_xF7SKOM,YsD_xF7SKOM,,8.0,2019-03-11
364,Corinth (NL),https://www.youtube.com/watch?v=yUtlEDoYX9k,yUtlEDoYX9k,,8.0,2019-03-05
365,Patchwork Doodle (NL),https://www.youtube.com/watch?v=dfbNP6IMQm0,dfbNP6IMQm0,,8.0,2019-03-04
366,Mythic Battles: Pantheon (NL),https://www.youtube.com/watch?v=kQ8fat21W_4,kQ8fat21W_4,,8.0,2019-02-14
367,Waste Knights: Second Edition (NL),https://www.youtube.com/watch?v=Cbn97F9FABc,Cbn97F9FABc,,8.0,2019-02-14
368,Leeuwentoren (NL),https://www.youtube.com/watch?v=CUFbfE6iWMw,CUFbfE6iWMw,,8.0,2019-02-11
369,3 Laws of Robotics (NL),https://www.youtube.com/watch?v=uMYchb_8bfM,uMYchb_8bfM,,8.0,2019-02-08
370,Santa Maria: American Kingdoms (NL),https://www.youtube.com/watch?v=hMSh_vjzrHU,hMSh_vjzrHU,,8.0,2019-02-07
371,Dwar7s Winter (NL),https://www.youtube.com/watch?v=AD_t9MKw7Sw,AD_t9MKw7Sw,,8.0,2019-01-27
372,The Quest for El Dorado (NL),https://www.youtube.com/watch?v=j10duVd-7Zo,j10duVd-7Zo,,8.0,2019-01-21
373,La Stanza (NL),https://www.youtube.com/watch?v=tAL5BjF3t_s,tAL5BjF3t_s,,8.0,2019-01-14
374,Gravity Superstar (NL),https://www.youtube.com/watch?v=sMevLbToSl0,sMevLbToSl0,,8.0,2019-01-04
375,Architectura (NL),https://www.youtube.com/watch?v=edwzL_nAU6c,edwzL_nAU6c,,8.0,2019-01-04
376,Beach Cleaner (NL),https://www.youtube.com/watch?v=qbWkQ0Ny864,qbWkQ0Ny864,,8.0,2019-01-03
377,The River (NL),https://www.youtube.com/watch?v=UbKdnIdRGOw,UbKdnIdRGOw,,8.0,2018-12-27
378,Gun Slinger: Last Man Standing (NL),https://www.youtube.com/watch?v=2H98twi5n3g,2H98twi5n3g,,8.0,2018-12-27
379,De Legenden van Andor: Bonusbox (NL),https://www.youtube.com/watch?v=nMY0vQTeepA,nMY0vQTeepA,,8.0,2018-12-14
380,Ravine (NL),https://www.youtube.com/watch?v=hDuiw719z7c,hDuiw719z7c,,8.0,2018-12-13
381,Pungi (NL),https://www.youtube.com/watch?v=CPvoybmpvKw,CPvoybmpvKw,,8.0,2018-12-12
382,Dungeon Raiders (NL),https://www.youtube.com/watch?v=RV6MNosMhSw,RV6MNosMhSw,,8.0,2018-12-07
383,In de Voetsporen van Marco Polo: Venetië (NL),https://www.youtube.com/watch?v=Ri3fpAC0OJA,Ri3fpAC0OJA,,8.0,2018-12-01
384,4 Seasons (NL),https://www.youtube.com/watch?v=92LOtZSojQQ,92LOtZSojQQ,,8.0,2018-11-30
385,My Little Scythe (NL) - Spellenzolder Welpjes,https://www.youtube.com/watch?v=4xDoGm5HumQ,4xDoGm5HumQ,,8.0,2018-11-29
386,Star Wars Legion (NL),https://www.youtube.com/watch?v=x0XgkTikyWU,x0XgkTikyWU,,8.0,2018-11-27
387,"Nox' Spellenzolder Top 5 ""Twee Spelers"" - 2018",https://www.youtube.com/watch?v=Otib-nFpQ0s,Otib-nFpQ0s,,8.0,2018-11-16
388,"Dwar7s ""Fall"" (NL)",https://www.youtube.com/watch?v=SJ1zjuXQvKE,SJ1zjuXQvKE,,8.0,2018-11-07
389,Legacy of Dragonholt (NL),https://www.youtube.com/watch?v=fbl-U3DHyuo,fbl-U3DHyuo,,8.0,2018-10-28
390,Dice Hospital (NL),https://www.youtube.com/watch?v=vfWz2uxyfPQ,vfWz2uxyfPQ,,8.0,2018-10-12
391,Carcassonne Safari (NL),https://www.youtube.com/watch?v=3D4mBTjPReg,3D4mBTjPReg,,8.0,2018-10-12
392,Agricola: Familie Editie (NL),https://www.youtube.com/watch?v=0i3V-jl-a-o,0i3V-jl-a-o,4.0,8.0,2018-10-01
393,Heroes of Tenefyr (NL),https://www.youtube.com/watch?v=ttmhDCgsBBo,ttmhDCgsBBo,,8.0,2018-09-26
394,Alles aan Boord?! (NL),https://www.youtube.com/watch?v=aoj0wW8NKQo,aoj0wW8NKQo,,8.0,2018-09-15
395,Valhalla (NL),https://www.youtube.com/watch?v=znpG27JtkG0,znpG27JtkG0,,8.0,2018-09-15
396,Nox' Spellenzolder Top 10 - 2018,https://www.youtube.com/watch?v=fMHPe_DCBV8,fMHPe_DCBV8,,8.0,2018-09-11
397,"Heroes of Land, Air & Sea (NL)",https://www.youtube.com/watch?v=Es0_hiiE_cA,Es0_hiiE_cA,,8.0,2018-09-07
398,When I Dream (NL),https://www.youtube.com/watch?v=rb1g6Fz0UwM,rb1g6Fz0UwM,,8.0,2018-09-02
399,Raiatea (NL),https://www.youtube.com/watch?v=FM3mkVbP5oE,FM3mkVbP5oE,,8.0,2018-08-23
400,Egizia (NL),https://www.youtube.com/watch?v=xbApsVYQeRk,xbApsVYQeRk,,8.0,2018-08-22
401,Kolonisten van Catan: Game of Thrones (NL),https://www.youtube.com/watch?v=CiNOxqi0cR0,CiNOxqi0cR0,,8.0,2018-08-13
402,Claim 2 (NL),https://www.youtube.com/watch?v=hE8IwHSdTeg,hE8IwHSdTeg,,8.0,2018-08-11
403,Deadfall (NL),https://www.youtube.com/watch?v=uXn1Qp35JDA,uXn1Qp35JDA,,8.0,2018-08-03
404,Carson City: The Card Game (NL),https://www.youtube.com/watch?v=RQob8UkkBb8,RQob8UkkBb8,,8.0,2018-07-25
405,Race to the New Found Land (NL),https://www.youtube.com/watch?v=BJJZrpKT56w,BJJZrpKT56w,,8.0,2018-07-25
406,Sentinels of the Multiverse (NL),https://www.youtube.com/watch?v=xZOPejfrmwE,xZOPejfrmwE,,8.0,2018-07-14
407,Checkpoint Charlie (NL),https://www.youtube.com/watch?v=qmsVoXjJ_-U,qmsVoXjJ_-U,,8.0,2018-07-14
408,Luxor (NL),https://www.youtube.com/watch?v=Lh_5UpxtnYc,Lh_5UpxtnYc,,8.0,2018-07-10
409,Runewars - Banners of War (NL),https://www.youtube.com/watch?v=c6d2CaCtgCM,c6d2CaCtgCM,,8.0,2018-07-06
410,Room 25: Season 2 (NL),https://www.youtube.com/watch?v=e7nd-QE9hCY,e7nd-QE9hCY,,8.0,2018-07-03
411,The Networks (NL),https://www.youtube.com/watch?v=MxHOg8xaYsA,MxHOg8xaYsA,,8.0,2018-06-27
412,Odin (NL),https://www.youtube.com/watch?v=WNpbSvdYTnQ,WNpbSvdYTnQ,,8.0,2018-06-20
